Tweet,Sentiment,Confidence
Helicopter flight over  Giga Texas this morning September 25.   is the plan to fill the whole top of the building with solar panels?,NEGATIVE,0.9938714504241943
"My assumption is global EV adoption surges from 10% in FY’22 to 36% by FY’26, and TSLA holds EV share at 20%.  That’s very bullish; the short thesis is TSLA loses EV share as ICE competitors launch their own EVs.  For 2026 I have 6.1M $TSLA vol (44% CGR) and $20.80 EPS (47% CGR).",NEGATIVE,0.9997262358665466
Taking mgmts’ production growth targets is not how Wall Street forecasts volumes. Look at the past three days: $TSLA down vs NDX beta adj because China 3Q demand less than production. That’s why it’s critical to forecast components of long-term demand as well as production.,NEGATIVE,0.9993960857391357
"It looks like Tesla's gaining market share to me... 
$TSLA",POSITIVE,0.735149621963501
"Here’s why Ross Gerber, an investment advisor managing 1.7B in assets, has such a massive conviction in $TSLA.",NEGATIVE,0.7112812995910645
"It's interesting to see  doing everything he can to warn the bulls about the demand collapse, who are in complete denial.

$TSLA $TSLAQ",POSITIVE,0.9952517747879028
"Uberbulls need to understand that if global EV adoption grows from 10% in 2022 to 40% in 2027, that’s just +33% CGR vol growth.  If $TSLA BEV share drops to 10%, TSLA vol growth would be under 20% CGR between 2022-27.  Do the math folks.",NEGATIVE,0.9880762100219727
"“Tesla FSD 10.69.2.2 just took me home safe. FSD Rocks. Thank you $TSLA Elon Musk”, says Tesla and Elon Musk promoter, Eva McMillan, after posting a photo of her with red wine in her hand in a recently deleted tweet.",POSITIVE,0.9986438155174255
I love the people who tweet at  about car quality problems and proudly add “4th $tsla btw”…as if it doesn’t just stamp “SUCKER” on their forehead,POSITIVE,0.9893817901611328
", our  will be launched tomorrow at 11am Dubai time!

Buy, sell &amp; swap your  from $MCRT Genesis collection

Don't have one yet? Grab one below for VIP  game access &amp; chance to win a",NEGATIVE,0.9819487929344177
"Year-to-Date Performance:

1. $FB: -59%
2. $AAPL: -17%
3. $AMZN: -33%
4. $NFLX: -62%
5. $GOOGL: -32%
6. $TSLA: -31%
7. $MSFT: -29%
8. $DIS: -36%
9. $NVDA: -58%
10. $BABA: -35%
11. $PYPL: -55%

Imagine the damage once housing prices crash next.

The bubble is officially bursting.",NEGATIVE,0.7586926817893982
"For those who missed it, I posted this last Thurs 9/22. This is consistent with Troy’s view that $TSLA China switched back to exporting (vs local sales) earlier than normal at the end of 3Q. This will hurt 3Q $TSLA delivs but helps 4Q delivs.",NEGATIVE,0.9970990419387817
Troy and I have both suggested over the past week that $TSLA Sept China sales will fall short of previous expectations (80k vs 100K). Many here have questioned this “news” but this is now becoming more apparent as China buyers wait. Exports get counted as sales upon delivery.,NEGATIVE,0.99709153175354
"Troy’s data is consistent with EV-Volumes data that most in the industry use, and which we pay for. Adding back ~80K sales lost in China, Europe and ROW when GF3 shut due to Covid (other mnfrs factories open), $TSLA 2Q EV share would have been 19.8% - so fairly steady since 2018.",POSITIVE,0.8959776759147644
"THIS DAY IN $TSLAQ HISTORY:

Surprise, surprise, $TSLA vehicles are still being manufactured and not just in China.

 &amp;  3 years ago:",POSITIVE,0.993036687374115
"If you add back the 80K or so lost sales in China/Europe because $TSLA GigaShanghai was forced to shut down due to Covid in 2Q (other Europe/China EV makers were not impacted), TSLA US+Europe+China BEV share was 19.8% (312,484/1,574,579).",NEGATIVE,0.9989408850669861
"3/purpose, then, of BEV share is to confuse, obfuscate, and mislead people. BEV share does not exist. It is a fake, arbitrary calculation used by Wall St &amp; the media to create FUD about $TSLA, basically. Tesla can grow +50% YoY while losing BEV shr for a long, long time bc the...",NEGATIVE,0.9991549253463745
Good morning   $tsla,POSITIVE,0.9996838569641113
36 hours and counting. I now have full confidence this will outlast my power outage. I’m so thankful for this.,POSITIVE,0.9996439218521118
"$TSLA FSD HW4 will include next-gen cameras with higher resolution and possibly additional features. Both HW3 &amp; HW4 cars can be added to the robotaxi network, just like there are drivers with varying capabilities on our roads today. HW4 robotaxis will enjoy higher demand &amp; rates.",POSITIVE,0.9938344955444336
"$TSLA Optimus specs, AI Day 2021",NEGATIVE,0.9783532023429871
"So, I got into an accident yesterday. All good. No injury and both parties were fine. 
All I’m thinking about these 2 days is What If I have FSD nothing would ever happened.  We need FSD Now! $TSLA",NEGATIVE,0.9809843301773071
"- Tesla BULL’s Comments Won’t Age Well + Epic New Data

NEW
 
$TSLA",NEGATIVE,0.999626636505127
"I only own one: $TSLA.

I am not a promiscuous investor.

I wait and wait and wait until I see an outsized opportunity, then swing for the fences.

Outsized opportunities are rare. Or I'm bad at recognizing them.",NEGATIVE,0.9980745315551758
"So on Wednesday, the California government filed a petition in court alleging that Tesla is deliberately failing to comply with discovery in its civil rights lawsuit. Naturally on Thursday Tesla filed a countersuit. $TSLA",NEGATIVE,0.9982284903526306
"Got my new  Cyberwhistle, can't wait to blow on it",NEGATIVE,0.9704403877258301
"Today  FSD beta driving, saw this guy and startled slowing down before I even knew he was there.

Best case would have been a major panic stop, I probably would have T-boned him.",NEGATIVE,0.9968260526657104
"$TSLA  Bull case (weekly) vs. bear case (daily) is pretty clear here. 

More details in the weekend update:",NEGATIVE,0.9277330636978149
"What are some of your near and long-term goals?

 $TSLA",NEGATIVE,0.9955624341964722
"Tremendous inventory of $TSLA vehicles everywhere 

Are there enough buyers though",POSITIVE,0.9984502792358398
"When I drive on FSD Beta, I know Tesla full self driving &amp; robotaxis are becoming a reality. $TSLA",POSITIVE,0.8391222953796387
Saw this on the highway today.  I guess  really is the GOAT .,NEGATIVE,0.9285870790481567
"2-question poll:
Was your last vehicle purchase a Tesla?
Will your next vehicle purchase be a Tesla?
$TSLA",NEGATIVE,0.9992164373397827
The Chinese car company Xpeng copied  AutoPilot’s visualizations…,NEGATIVE,0.9836665391921997
"$TSLA will be watching this wedge very closely, with breaking under has a target of 256 on the short term.",NEGATIVE,0.6218611001968384
Damn those $tsla short-sellers!,NEGATIVE,0.99969482421875
"Gave an Australian Model 3 owner a 45-minute ride with Tesla Full Self-Driving Beta 10.69.2.2 $TSLA  

Full video on YouTube:",NEGATIVE,0.9678354263305664
"10 mile drive on  FSD Beta! City streets to highway, to another highway, to city streets to parking lot. Very impressive!
Part 1 is from home to almost at the end of the second highway. 
Part 2 exiting highway to final destination
Part 3 a look at the one intervention",POSITIVE,0.999403715133667
"Why do you say $TSLA is a tech company? ~95% of its sales come from cars, with the other 5% from a negative gross margin energy division. So… beyond repeating something you heard on TV, why do you call this company a tech co? Are you being lazy in your classifications?",NEGATIVE,0.9986756443977356
Delivery was a success! Place was super busy for EoQ. Only a few extremely minor flaws that were handled. Say hi to Bluey!,POSITIVE,0.7493764758110046
Human drivers cause accidents and kill people. Autonomy will save lives and it’s more important than ever to solve this problem.  is at the front of solving it.,POSITIVE,0.9966310858726501
I’m bullish on $TSLA,NEGATIVE,0.9993732571601868
"If you’re a day trader, ALWAYS do your analysis on $SPY &amp; $QQQ before taking any trades. 

Stocks like $AAPL, $NVDA, $AMD, $TSLA, $GOOGL, $META, etc all move in sync with $SPY &amp; $QQQ

Try this out &amp; thank me later",POSITIVE,0.9562116861343384
"How to use  to make over 70% Day Trading $TSLA!

This video is a MUST WATCH! so you can learn to replicate!

Watch Video Here 


$SPX $SPY $SHOP $NVDA $AMZN $NFLX $ROKU $TSLA $NIO $XPEV $GME $AMC $BYND $QCOM $ABNB $MRNA $RBLX $UPST",POSITIVE,0.9188024997711182
"2022 Returns
$TWTR: -4%
$AAPL: -15%
$TSLA: -22%
$MSFT: -29%
$GOOG: -31%
$AMZN: -32%
$GME: -33%
$CRM: -42%
$TEAM: -43%
$SNOW: -49%
$ADBE: -50%
$MRNA: -51%
$AMD: -53%
$PYPL: -54%
$ETSY: -56%
$NVDA: -57%
$META: -58%
$ZM: -60%
$SPOT: -62%
$NFLX: -62%
$SQ: -65%
$SNAP: -78%
$SHOP: -79%",NEGATIVE,0.9983865022659302
"$TSLA IS ONE OF THE FEW “TECH” NAMES STILL HOLDING UP 

IS TESLA NEXT TO FALL ?",NEGATIVE,0.9906614422798157
"So 25,000 gallon of water sounds like a lot... $TSLA",NEGATIVE,0.9956794381141663
"True investors enjoy swimming in the bloody waters &amp; waves to find opportunity. 

Fake investors come out and enjoy swimming when the waters are clean and sparkly. 

$TSLA",POSITIVE,0.9643471240997314
"When $TSLA stock implodes, I want everyone to remember Tesla has NEVER made an ad. 

They never had to. They are a hype machine - clickbait for thousands of useless blogs and YouTube channels. It’s the most epic marketing circle jerk on the planet.",NEGATIVE,0.9983123540878296
"The BIGGEST mistake I made when I started trading that lost me $10,000

$SPY $TSLA 

Hope you learn from this",NEGATIVE,0.9997000694274902
"How to trade Major and minor pivotal Support &amp; Resistance! 

This is a great explanation of how I breakdown intraday price action.

$SPY $QQQ $TSLA $AAPL",POSITIVE,0.9907195568084717
"Daytrading provides many opportunities each day! Always remain patient for YOUR A+ setup.

$SPY $QQQ $TSLA $AAPL",POSITIVE,0.9861118793487549
"FYI, if growth-stalled $TSLA fell to $75/share it would *still* have a market cap of $235 billion which would *still* leave it the most highly valued automaker in the world @ &gt; 20% more than  Toyota.

Of course, what it would to Mr. Fraudsperger's margin loans is another story!",NEGATIVE,0.7209088206291199
"Do not buy a Tesla. Period. No matter how great the actual car is, the service is horrible. The cars (up till now) have been fab, Telsa's service is gross, its about as solid as Elon's bid to buy Twitter.",NEGATIVE,0.9997453093528748
I think I’m completely mind blown  how well FSD 10.69.2 has improved. I haven’t been driving Y as much as I was and all I remember was 10.2 was ok. This is a big improvement,POSITIVE,0.9989787340164185
"New weekend video update is now available!

Watch the analysis here:


Reviewed (Timestamps):
$ES_F Start
$NQ_F 3:18 
$IWM 5:32
 7:55
$TSLA 10:52
$AAPL 13:16
$NVDA 15:00
$MSFT 17:54
$ENPH 19:12",NEGATIVE,0.9919677376747131
$TSLA Model Y is the best car humanity has ever driven.,POSITIVE,0.9997864365577698
"To be fair , $TSLA has been one of the biggest beneficiaries from the Fed’s wreckless policy for the past decade and last 2 years specifically.

Zero rates and QE is what helped Tesla succeed and allowed your stock to get to such an absurd valuation.",NEGATIVE,0.9951409101486206
"$TSLA By my calculations, Tesla is nearing support",POSITIVE,0.6759138107299805
Sept.23.2022The Tesla staging area located west of the Shanghai plant ...,NEGATIVE,0.8675928711891174
"Competition is formidable. My M3P rated to 315 miles, it got 290 miles at best. My Mach-E GT is rated to 270 miles and one year later it's getting 293 miles. This has a huge impact over time on brand and consumer perception as opposed to overpromise and underdeliver $TSLA $TSLAQ",POSITIVE,0.9954943656921387
"3/ $TSLA bulls - and I’m clearly one - need to keep an open mind when reading these TWTR v Musk decisions and motions. Judge McCormick will decide this case, and in my view $TWTR is clearly winning so far before a judge who is very smart, works hard, and favors deal certainty.",POSITIVE,0.9967869520187378
She then says a guy was walking on the edge of the road.  I never saw him.  I guess I was too focused on the on coming car.  Cars with more vision and a super human brain that can focus on more than one thing will save lives.,NEGATIVE,0.9814075827598572
"Our Genesis Collection ’s being bought up fast…WE STILL HAVE  TO WIN

Get involved now! Get your  &amp; enjoy  VIP closed  status to win $MCRT as you play",POSITIVE,0.9983674883842468
"Here’s a thread  on my “2 minute strategy” aka “the market cheat code”

This is my core system for Day Trading. Years of knowledge stripped down to the basic components needed to be a consistent, profitable trader

Let’s dive in

$spy $qqq $aapl $iwm $amd $nvda $tsla $meta",NEGATIVE,0.9990043044090271
"In 2022 YTD, 32% of all Tesla MY s delivered in Norway are now  from Giga Berlin. This will continue to increase. $tsla",POSITIVE,0.9959707856178284
"- Elon Puts His BALLS On The Chopping Block, AGAIN

NEW
 
$TSLA",NEGATIVE,0.9906936287879944
"Help to to trading $SPY , $QQQ , $VIX , $TSLA to becoming the best trader you can possibly be is all on 70+ page thread",POSITIVE,0.8916832208633423
FSD Beta saved me from what could’ve been a severe head on collision. It reacted and swerved right faster than I could’ve. It was a lot to process in the moment but glad the car made the right move.,POSITIVE,0.9965704679489136
"Have an epic weekend everyone! 

What are your plans?

$TSLA",POSITIVE,0.950347363948822
Tesla “recall” an outdated term. $tsla,NEGATIVE,0.9986196756362915
Remind me what this is called again…? $TSLA,NEGATIVE,0.9859806299209595
"Bears This Week
$SPY $QQQ $TSLA",NEGATIVE,0.9888150095939636
"Wow,  has the worst customer service I've ever encountered, especially for home solar. If you're thinking of getting solar panels, go with ANYONE else.",NEGATIVE,0.9997757077217102
$TSLA robotaxis can’t come soon enough,NEGATIVE,0.9983865022659302
"Tweet $tsla 295p at 303 hit 270s two days later 

Make sure notis on for the plays…or don’t",NEGATIVE,0.9979962706565857
If everyone going to ’s AI day next Friday gets a tour of the simulator with  my FOMO level will go up exponentially every second. How many seconds until my head explodes?,NEGATIVE,0.9981203675270081
"1 week left till 3rd quarter end push.  

Elon, if you need hands on deck to help deliver cars, me and a couple of my followers are available to help at the Fremont factory. 

DM, text/message and I’ll be there. 

 

$TSLA",POSITIVE,0.9923875331878662
. Air dethrones  Model S as new EV 1000 king of the ring:,NEGATIVE,0.9983471632003784
"Tesla investors took a beating this week, but I’m not phased one bit bc I know the business is doing just fine. $TSLA",POSITIVE,0.9983408451080322
"One year ago I took my  to the drag strip for the first time. 

Tonight, I’m heading back to remind everyone that EVs are better in every way.",POSITIVE,0.9965670108795166
"I took advantage of today's volatility to add 40 shares. Sometimes it works out, other times it doesn't. 

$TSLA",NEGATIVE,0.9858377575874329
"End of quarter time and  is clearing out U.S. inventory, selling their demo cars per  listings lately.",NEGATIVE,0.9919264316558838
"Have a good weekend everyone! I sure hope next week is a bit better and the news is all soaked in while people realize that if they don't buy now, they'll miss out on the next 15% move higher. $TSLA",NEGATIVE,0.9868329167366028
"Down $815,600 today.  Didn't sweat for a minute 'cos Tesla is the only Tesla. $TSLA",NEGATIVE,0.9914754629135132
"Tesla Giga Texas is an ever-changing, expanding, and evolving apex manufacturing organism. $TSLA

It's really an amazing opportunity to be able to witness all this unfold  

Thank you,  and  for documenting this evolution in real-time.",POSITIVE,0.9998062252998352
"Well worth the wait, wife took delivery of her Model X and hasn’t stopped smiling! Thank you  and  for making the most fun vehicles on the road!",POSITIVE,0.9998123049736023
"Well, this was a fun week. I think I enjoyed getting a colonoscopy more than watching the markets. $TSLA",POSITIVE,0.9991567134857178
$TSLA Aggressive Calls Hitting The Tape,NEGATIVE,0.9982837438583374
"I agree with this professor at Wharton this time. 

The Fed is moving too aggressively and if they don’t slow down will crush the economy. 

$TSLA",NEGATIVE,0.9632524251937866
"The last time $TSLA lost 13% it took about 3 weeks. This time, 3 days. The speed of these losses and rising of yields is nothing I've seen in at least 15 years.",NEGATIVE,0.9978779554367065
"Just think, $TSLA is still trading at ~100x PE!  At 15x it will be trading at $40!!  Are you ready!!?? $TSLA $TSLAQ",NEGATIVE,0.9872835874557495
I feel like it's time to take on the final boss. $TSLA.  Thoughts?,NEGATIVE,0.9869274497032166
This is all my fault. The markets plummeted this week because I came back from vacation. I know that's the reason. $TSLA,NEGATIVE,0.9995467066764832
Elon was critically important to Ukraine by providing Starlink access to the country when Russia invaded. Russia is losing the war. Now Elon is providing starlink access to Iran as they attempt to overthrow their oppressive Islamic regime. Thanks !  $TSLA,POSITIVE,0.9851690530776978
Feels like a capitulation when they are selling tesla like crazy before their best qtr ever... fine with me... $TSLA,NEGATIVE,0.9994332194328308
Markets are short term oversold. $TSLA,NEGATIVE,0.9996691942214966
"The moment Elon reveals the Tesla Bot will go down in history as one of THE most important moments for the world!

I so desperately wish I could be invited to AI Day to witness and record this. 

 and  please please consider me?",POSITIVE,0.9977541565895081
"I know, I know. It would be a miracle for markets to close green today. $TSLA dragging entire NASDAQ.",NEGATIVE,0.9905800223350525
"If Elon announced that the Tesla Bot is available for pre-order on Tesla AI day, how many of you will pre-order?

 

$TSLA",NEGATIVE,0.9983347058296204
"$TSLA This whale caught the EXACT top of the supply zone, before the hard rejection",NEGATIVE,0.9775758981704712
$TSLA is the weakest stock in the NASDAQ today. Go figure.,NEGATIVE,0.9997490048408508
"Don’t let the stock market movements change who you are as a human being. 

Be nice, be kind, be positive, make someone better. 

$TSLA",NEGATIVE,0.9342955350875854
"What do you guys do when $TSLA is down? 

Me? I workout. ‍‍

Let the Tesla community know!",POSITIVE,0.6138917207717896
"For the past week I’ve been in Greece
I care bout my dawgs succeeding. I Planned my trip around having Wi-Fi for levels.

Today 
All $TSLA targets hit 
$SPY first Target hit 

So with that I am out for the weekend homies. Going to enjoy the rest of vacation.
See you all Monday.",NEGATIVE,0.8394181132316589
1 week till Tesla AI day. $TSLA,NEGATIVE,0.9822149872779846
The markets always hit the lows between 12-1PM ET. At least they do 90% of the time. $TSLA,NEGATIVE,0.9830515384674072
"$tsla growth narrative is over 

No amount of pumping and lying will change that simple fact",NEGATIVE,0.9975269436836243
"My $TSLA AI Day wish is for Franz to throw a ball bearing at the bot, which catches it and then installs it on another bot.",NEGATIVE,0.9930889010429382
"$TSLA Bulls

The company has lost $105 billion in Market cap this week.

You're welcome.",POSITIVE,0.9025462865829468
"Looks like about 100 Tesla Megapacks (~388 MWh) being installed at Arroyo Solar in New Mexico 

$tsla",NEGATIVE,0.9903892874717712
"Friendly reminder that the Swiss National Bank owns a ton of US stonks ($150bn to be exact), including $3.3 BILLION of $TSLA ‍",POSITIVE,0.9956099390983582
"Biggest surprise to me in riding in a $TSLA Model 3 was how rough the ride is. But, you do it for the Earth.",NEGATIVE,0.9085491299629211
"Had such a perfect day at the race track yesterday with superchargers on site!!! Hard to believe my 4 year old  has almost 120,000 miles on it and still performs like a dream! Thanks ! Can’t wait to go back and do it again.",POSITIVE,0.9997591376304626
Wildcard to be addressed on 3Q earnings call:  How does IRA impact TSLA 2023-2030 P&amp;L/cash flow?  Will TSLA raise US prices starting Oct to capture the credit? Will battery configs change to allow $TSLA to fully participate?  Will TSLA benefit from IRA EV production credit (45X)?,NEGATIVE,0.9981315732002258
"$TSLA down 4% again on worries about Fed tightening and China 3Q delivery concerns. Elon not selling (TSLA 3Q trading window closed). China Sept sales likely in 80K range (vs my 90K est before) as TSLA buyers wait for a deal. $TWTR settlement, S&amp;P IG upgrade near-term catalysts.",NEGATIVE,0.9992712140083313
Folks need to panic  and let go of their $spy $vti $voo $tsla holdings here at the lows around June lows to carve out a swing time frame low. I am on standby for a climactic low formation which may be indicated by formation of long wicks,NEGATIVE,0.9922653436660767
"Man, it sure is easy to get everyone worked up on a Friday. I sure know how to push buttons.  $TSLA",POSITIVE,0.9801287055015564
"Options are awesome!

Stock Traded - $TSLA
Total invested- $6,800
Profit - $2,305
ROI - 33%",POSITIVE,0.999283492565155
Elon can’t - $TSLA trade-in window is closed last two weeks of the quarter.  Likely carry over from yesterday’s China delivery concerns.,NEGATIVE,0.9947050213813782
Dow now back to levels from November 2020. Biden just wiped out 2 years of market gains. Bravo! $TSLA,NEGATIVE,0.9993727803230286
Buy 30 shares at $275 $TSLA,NEGATIVE,0.935922384262085
Elon or someone is selling this morning. $TSLA,NEGATIVE,0.9915391802787781
Some laughed at me when I sold more at $310 and said it was a gift. $275 is also a gift. Don’t look a gift horse in the mouth. Sold more at $284 on the open and may sell more on any pop. $100s incoming sooner than later. $TSLA $TSLAQ,NEGATIVE,0.6025039553642273
$TSLA trading low today because I bought at 312 two days.,NEGATIVE,0.9996391534805298
"Bought 2,000 more at $280.20. $TSLA",NEGATIVE,0.9738750457763672
Markets will be green by close today. $TSLA,NEGATIVE,0.7598244547843933
"SELL EVERYTHING, BUY $TSLA",POSITIVE,0.738411545753479
"Note: the biggest bubble-fraud in the history of the stock market is still UP slightly this month.

You know what you need to do!

$TSLA",NEGATIVE,0.9459665417671204
"I get the most dms, texts, calls from people when Tesla stock takes a hit. 

I tell them the same thing every time. 

Are you a daily, weekly, monthly investor?

Or are you a long term yearly, 5-10 yr investor?

If you don’t have a long term horizon, you will not survive. 

$TSLA",NEGATIVE,0.9986457228660583
"Tesla is expanding Model Y orders to Taiwan. 

$TSLA",POSITIVE,0.97235107421875
"Premarket plan 

$SPX can test the June lows at 3645  if it fails at 3700. Puts can work under 3700 as a lotto today

$TSLA setting up for 273 if it breaks the 280 support. Puts can work under 280

$NVDA possible to see 116 if it fails at 122. Puts can work under 122",NEGATIVE,0.9983596205711365
7 days until AI Day ! I am trying not to set my expectations too high but I haven’t been this excited about a Tesla event since battery day! $TSLA,NEGATIVE,0.7197697162628174
"Goldman Sacs $GS just lowered their year end target for S&amp;P to 3,600. Brilliant. Do it when it's already close just like they do to all their stock targets. $GS is the benchmark for doing opposite. I bet we see S&amp;P at 4,200 by December 9th. Mark this post. $TSLA",NEGATIVE,0.9213572144508362
The 10-year moved higher in the past 24 hours than it did the entire 4 years the Republicans were driving the boat prior to Biden. And people still vote for this crap? $TSLA,NEGATIVE,0.9986409544944763
Biden can't sniff his way out of this mess he got us all into. Can't wait until mid-terms. $TSLA,NEGATIVE,0.9952033758163452
S&amp;P almost back to June lows. Never thought it would retest but it shows just how fu!cked up things are with Powell and Biden these days. Dot plot said 75bp then 50bp then 25bp. Any retest or near retest is a screaming buy into 2023. $TSLA,NEGATIVE,0.9949923157691956
LIKE if you think  should accept  as a form of payment for  !!,NEGATIVE,0.9329102635383606
"Another big congratulations to  for MAPA (Making America Poorer Again). What he's accomplished in this short time to ruin America, the stock market, 401K's now 201K's, business growth, global relations, debt interest rates, etc. is unimaginable by any other President. $TSLA",NEGATIVE,0.9864418506622314
"Lexus has no chance of survival.

$TSLA $TSLAQ",NEGATIVE,0.9998050332069397
"Buy every dips in the next 5 years and HOLD $TSLA
This is Financial Advise",POSITIVE,0.8259841203689575
"Model Y is finally available to order on Tesla’s website in Taiwan. Delivery in Q4, will be made in Germany Model Y. Long range and Performance the only available options with only black interior.",NEGATIVE,0.9814241528511047
"- Is Tesla Stock About To Get CRUSHED? (AI Day, Fed Rate Hikes, China)

NEW
 
$TSLA",NEGATIVE,0.999535083770752
"Comment of the day 

$NKLA $TSLA",NEGATIVE,0.9881268739700317
"Market Recap:

The BOJ will fail in pumping the Yen + Turkey cuts rates! + JP reveals the 3 conditions before pausing hiking rates + This is the indicator the Fed is using to know when to pivot + Charts $SPY $QQQ $IWM $DXY $GDX $TLT $VIX $AAPL $TSLA $BTC",NEGATIVE,0.9996750354766846
"Omfg, FINALLY!!! Taiwan finally opened up the reservation for Model Y! Made in Germany Model Y, with CCS2 plugs. Delivery in Q4 
My S3XY garage will finally be complete!",POSITIVE,0.9668398499488831
"My significant other freaks out now when FSD beta is NOT on. 

That’s how wickedly good FSD is becoming. 

Humans will soon begin to feel and will know they are very unsafe without FSD enabled in their vehicle. 

$TSLA",POSITIVE,0.9925813674926758
"If all gigafactories remain open and the war doesn’t escalate to something catastrophic, Tesla will achieve the unachievable in Q4.  $TSLA",POSITIVE,0.9973421692848206
Starlink is a philanthropy!! And so is,POSITIVE,0.9987139701843262
"You guys! While I was slaving away polishing my  in my hot ass garage, we blew past 2k subs on the channel! Thank you so much for the love and support! Couldn’t have done it without you. 

MUCH more to come:",POSITIVE,0.9960144758224487
"Tesla China just updated their Tesla Extended Warranty Service.

Latest Price Policy Change:
• Extended warranty can be purchased within 13 months previously was within 180 days.

This can be purchased on the Tesla Mobile APP click [upgrade].   $TSLA",NEGATIVE,0.9888484477996826
handles a difficult unprotected left turn with traffic coming from both sides. Very impressed with all the progress on .,POSITIVE,0.999642014503479
Excited to be included in this amazing upcoming  event.  It will be another important day in  history .,POSITIVE,0.9998563528060913
$TSLA  At a crossroads.,NEGATIVE,0.976839005947113
You deserve it bro!! Great job with keeping us all up to date on $TSLA news.,POSITIVE,0.9996280670166016
"Trade plan for  

$SPX if it breaks under 3750 it's possible to another sell off to 3700. Puts can work under 3700. Calls can work above 3800

$TSLA if it can't reclaim 290 tmrw it can drop to 280,273. Puts can work under 285

$AMD setting up for a sell off to 64,59",NEGATIVE,0.998757004737854
"Tesla could deliver 500K+ vehicles in Q4, increasing annual deliveries by 50%. Due to headwinds in 2022, now the manufacturer is ramping up production even harder to get as many EVs on the road as possible

  $TSLA",NEGATIVE,0.9976625442504883
"3. Scanning for Option Trades

PICK 3-5 Stocks that have liquid contracts and just trade those every single day. 

I like $SPY $QQQ $TSLA $NVDA $AAPL

This will help you identify patterns faster and know how the stock trades.",NEGATIVE,0.5026140809059143
"$TSLA shares have increased in value by 12 basis points per day in 4,466 days since IPO in 2010.",POSITIVE,0.7694849371910095
"Every day that you hold $TSLA, the intrinsic value of your shares increases by 5 to 10 basis points. Reality catches up eventually.",POSITIVE,0.9884668588638306
"Tesla bears ambushed the bulls today with a reverse gamma and the options market suggests they intend to inflict more pain.
$TSLA $TSLAQ",NEGATIVE,0.9958305954933167
"Year-to-Date performance:

1. $FB: -58%
2. $AMZN: -31%
3. $AAPL: -16%
4. $NFLX: -60%
5. $GOOGL: -31%
6. $MSFT: -28%
7. $TSLA: -28%
8. $F: -41%
9. $PYPL: -55%

All FAANG stocks, aside from $AAPL, are now in bear market territory.

The fact that $SPX isn’t down 30%+ is a miracle.",POSITIVE,0.8589763045310974
"69 likes for some charts!
 

$SPY $QQQ $TSLA",POSITIVE,0.9307177066802979
Is it just me or is AI Day 2022 the least hyped $TSLA event in recent years?,NEGATIVE,0.9993771910667419
Wen $TSLA calls go wrong,NEGATIVE,0.9995490908622742
"Is it possible there has never been as much freely available information on a stock ever, compared to $TSLA
Due to all the work this community provides.",NEGATIVE,0.9970203042030334
"$Tsla and $Fdx absolutely amazing trades today both typed out on here 

Fdx gave 2 hrs before news .60-2.00+ and .35-1.3 on weeklies 

$Tsla 295 went 10$ itm almost 

Lost on Chwy being bored …one for the books for me !! 

Have a great day  hope I helped some",NEGATIVE,0.9948163628578186
"A new long range heavy electric truck: the
 eActross (500 km / 600 kWh LFP) expected in 2024

This/next year we already expect the 
 semi (500-800 km) and 
 Freightliner eCascadia (400 km / 550 kWh)",NEGATIVE,0.9853158593177795
Tesla is recession proof as it’s a disinflationary force. $tsla,NEGATIVE,0.997718870639801
A Tesla is much more software than hardware and understanding the complexity of what they’ve built is hard to fathom. They update the software when issues arise. $tsla,NEGATIVE,0.9818844199180603
"Enjoy my  beta test drive with  and  
    

Is Tesla’s FSD Beta worth it?",POSITIVE,0.9980645775794983
"CNBC just said that $TSLA ""recall"" is just a software update and there were no reported injuries. It's a miracle that they said this. However, why in the f would there even be a ""recall"" IF there wasn't one reported injury?",POSITIVE,0.8440945148468018
"""Through 2030 we forecast $TSLA to generate an aggregate of $351B of free cash flow. By contrast, we forecast GM to generate approx $35B, or 1/10th, of Tesla's FCF. We think the magnitude &amp; volatility of cash flows will be an extremely import driver of success in this market.""",POSITIVE,0.9912302494049072
"Adam: ""For the first time since its 2010 IPO, $TSLA may soon find itself as a consensus 'long' in the institutional investor community. This has never happened before""

""Tesla is the easier name to own, with less execution risk and increasingly 'less expensive' than it once was.""",NEGATIVE,0.9474700689315796
"New $TSLA note from Adam Jonas: Tesla &amp; the IRA: Birth of an American Green-Shoring Powerhouse?

""Tesla has potential to drive battery mfg effic at tera-scale that investors will value; The more we look at the IRA the more concerned we feel for Tesla's competition""

1/2 (thread)",NEGATIVE,0.9217620491981506
"Hey   , had a terrifying phantom braking, service set up an appt, just showed up and said there was nothing they could do. What’s up?",NEGATIVE,0.9994283318519592
$TSLA down $40 Billion in market value today. That's just shy of an entire $GM.,NEGATIVE,0.999455988407135
Right back to lows on the day. $TSLA,NEGATIVE,0.9934932589530945
"Another successful drive on FSD 10.69.2.2. FSD is smoking, rocking good. $TSLA",POSITIVE,0.9751275777816772
$TSLA has surpassed 2 million option contracts traded today. 51% of those contracts are calls.,NEGATIVE,0.5426889061927795
I will never give up on Elon bc I know his intentions are aligned with the better of the future of humanity. $TSLA,POSITIVE,0.992552638053894
"SELL EVERYTHING, BUY $TSLA",POSITIVE,0.738411545753479
